X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.8110775714956323,0.2120041865953317,-0.1656141253979578,-0.4856780799052703,-1.2282667958106472,0.2933867375005161,-1.0442641764169645,0.7181918723122536,-2.1552262173390817,-0.2682576724035855,0
-1.2194593900169268,-0.06413709529635059,0.004910875659833774,-0.1274261845159578,1.1922733461736514,-0.275546714708011,-1.0712302501216202,-0.5815628426083611,2.2724764099556407,0.42594294419550033,1
-0.01799782641583044,0.7287659503812851,0.15027374433481144,0.7865369909693952,-2.495702427951365,-0.2958408509847299,-1.274405412258446,0.37626499425990506,-1.6763644682617254,-0.09188040346101894,0
-0.6563910552476233,0.18140964188757425,-1.9227468774847447,-1.1067726716747233,-0.34000410152196325,-2.5189558122153666,-0.08027270205604355,0.44554861775861526,1.6810589936079585,-0.478031263583683,1
-0.09232829642512222,-0.8911002846574153,-0.961749559139015,-0.6149931466935334,-3.225535007010443,-1.2876756621397565,-0.20730421794463075,-0.8868759417147097,-1.240753051087916,-0.6057461138046581,0
-0.8802486236041046,0.6682519022840313,-1.3465268290853705,1.5997757108994697,-2.843709672308492,-1.1508761676796624,-0.2817982967069825,-2.347755322840956,-1.6232691409986681,-0.8645103749178968,0
-0.7699452630809901,-1.7350210947491573,-1.134594565822145,-1.325178564002669,-1.0927532707697662,-0.04053288926084876,0.22464432677733512,1.0573077264317619,-2.436391445294559,0.24873928599034675,0
-0.3889504024400355,-0.6500047321252552,1.1433031523775388,-0.12222751153586509,1.3218278876151754,-0.7912128128249677,-0.22050417193811142,-0.5974520933122217,-1.3159449777667513,0.20727500514230177,0
1.6083956511514974,0.5153236622014045,1.2130734624030095,-0.8529300108057588,-1.9561697844292452,-0.056038945603022465,-0.5884397746583873,0.11002905886991422,-1.8960078762421744,-0.2505731710479349,0
0.35852428753341425,-0.003609675770098374,-1.338747120186056,1.9086359797784196,-0.22870481393222786,-1.8310166782929087,0.9916019178855769,-0.2676222956306578,1.3759303299583463,2.1528291570251756,1
1.3815419826266837,-1.8543142765261968,-0.823987606499172,1.140936144221896,1.3972760870820218,0.8586175153462631,-2.153931915849507,-0.36978457386568214,-1.5176961674488134,-0.213313248965513,0
-1.5218168421217793,0.5739701788679877,0.6945842442639364,1.7344110582594232,-0.7744929858296923,0.21225857290375183,-1.2845327134406948,0.1934795764654387,-2.6789949469488956,-2.2152693896014983,0
1.0462363616784218,2.1488040182712513,0.321795170717317,0.9951940227729815,-2.025360344357344,0.5984076730963467,-0.5551912461502642,-0.02877285489197232,-2.119104907604473,0.46603549113666565,0
0.5110093057724245,-0.1811589243498296,1.180247771730634,1.0307272545193435,-0.025457331854616516,0.7900012545674691,0.11115784486765541,-1.6887624605716984,-0.6183027758917599,-2.0269721984843585,0
-1.2189642646478347,-1.221560186742646,-1.7872098759236579,0.1112714683620883,0.6389169423753547,-0.026164923461348195,-0.1670025977858035,0.5266791141437823,2.2528024597070626,-1.7810397922033143,1
-0.24964759168235756,2.0772693755801255,0.26973320341573664,-0.429675490869681,1.0433805128826874,0.39216650881383963,-0.6273151560668222,0.8641107878544613,1.2924446937654532,-0.5068332188311226,1
-0.4800000000452474,-0.12736551726544715,-0.008827147922648763,0.819835815147327,-1.2526350087625442,-0.918111529562967,-0.610686896354909,-0.5951528249081608,1.6216940442873944,-0.07030457435814294,1
-0.1279485362696514,-0.22378444078519763,-0.5235326573984791,-1.9854349701156588,-1.142518127402602,-0.7065060345989075,0.30201220564611636,-0.884674463927378,-2.5455709414600785,-0.7051092086111548,0
